Episode: 0, step: 9, Pop: 7/5, Epsilon: 1.00, Mean Loss: 0.90, Median Loss: 0.90, Std Loss: 0.90, Mean Reward: -2.66, Median Reward: 0.00, Std Reward: -237.00
Episode: 904, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 0.63, Median Reward: 2.00, Std Reward: 36.00
Episode: 905, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: 4.02, Median Reward: 2.00, Std Reward: 257.20
Episode: 906, step: 9, Pop: 8/5, Epsilon: 0.04, Mean Loss: 1.24, Median Loss: 1.24, Std Loss: 1.24, Mean Reward: 2.31, Median Reward: 2.00, Std Reward: 196.00
Episode: 907, step: 9, Pop: 9/5, Epsilon: 0.04, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 1.43, Median Reward: 2.00, Std Reward: 133.00
Episode: 908, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 3.52, Median Reward: 2.00, Std Reward: 256.90
Episode: 909, step: 9, Pop: 10/5, Epsilon: 0.04, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 3.48, Median Reward: 4.00, Std Reward: 348.40
Episode: 910, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.85, Median Loss: 0.85, Std Loss: 0.85, Mean Reward: 1.66, Median Reward: 2.00, Std Reward: 107.70
Episode: 911, step: 9, Pop: 8/5, Epsilon: 0.04, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 1.44, Median Reward: 2.00, Std Reward: 123.70
Episode: 912, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 3.00, Median Reward: 2.00, Std Reward: 222.00
Episode: 913, step: 9, Pop: 8/5, Epsilon: 0.04, Mean Loss: 0.50, Median Loss: 0.50, Std Loss: 0.50, Mean Reward: 2.58, Median Reward: 2.00, Std Reward: 216.50
Episode: 914, step: 9, Pop: 8/5, Epsilon: 0.04, Mean Loss: 0.46, Median Loss: 0.46, Std Loss: 0.46, Mean Reward: 1.25, Median Reward: 2.00, Std Reward: 117.20
Episode: 915, step: 9, Pop: 9/5, Epsilon: 0.04, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 3.77, Median Reward: 4.00, Std Reward: 362.10
Episode: 916, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 0.64, Median Reward: 2.00, Std Reward: 58.00
Episode: 917, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 1.00, Median Reward: 2.00, Std Reward: 70.00
Episode: 918, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 1.38, Median Reward: 2.00, Std Reward: 82.80
Episode: 919, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 2.93, Median Reward: 2.00, Std Reward: 245.90
Episode: 920, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 2.34, Median Reward: 2.00, Std Reward: 208.40
Episode: 921, step: 9, Pop: 8/5, Epsilon: 0.04, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 4.85, Median Reward: 2.00, Std Reward: 416.80
Episode: 922, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 2.90, Median Reward: 2.00, Std Reward: 179.70
Episode: 923, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.74, Median Loss: 0.74, Std Loss: 0.74, Mean Reward: 4.84, Median Reward: 4.00, Std Reward: 338.80
Episode: 924, step: 9, Pop: 8/5, Epsilon: 0.04, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 3.92, Median Reward: 2.00, Std Reward: 325.10
Episode: 925, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.85, Median Loss: 0.85, Std Loss: 0.85, Mean Reward: -0.03, Median Reward: 2.00, Std Reward: -1.90
Episode: 926, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 2.79, Median Reward: 2.00, Std Reward: 226.30
Episode: 927, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 1.35, Median Reward: 2.00, Std Reward: 109.60
Episode: 928, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 2.79, Median Reward: 2.00, Std Reward: 162.00
Episode: 929, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 1.08, Median Reward: 2.00, Std Reward: 68.00
Episode: 930, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 2.28, Median Reward: 2.00, Std Reward: 180.50
Episode: 931, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.45, Median Loss: 0.45, Std Loss: 0.45, Mean Reward: 2.15, Median Reward: 2.00, Std Reward: 140.00
Episode: 932, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 2.66, Median Reward: 2.00, Std Reward: 194.00
Episode: 933, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 3.85, Median Reward: 2.00, Std Reward: 292.30
Episode: 934, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 7.39, Median Reward: 4.00, Std Reward: 510.00
Episode: 935, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 3.43, Median Reward: 2.00, Std Reward: 281.20
Episode: 936, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 1.57, Median Reward: 2.00, Std Reward: 113.00
Episode: 937, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 4.01, Median Reward: 2.00, Std Reward: 276.90
Episode: 938, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 0.31, Median Loss: 0.31, Std Loss: 0.31, Mean Reward: 5.13, Median Reward: 4.00, Std Reward: 404.90
Episode: 939, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 1.40, Median Reward: 2.00, Std Reward: 108.00
Episode: 940, step: 9, Pop: 8/5, Epsilon: 0.04, Mean Loss: 0.74, Median Loss: 0.74, Std Loss: 0.74, Mean Reward: 3.78, Median Reward: 2.00, Std Reward: 314.00
Episode: 941, step: 9, Pop: 9/5, Epsilon: 0.04, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 2.90, Median Reward: 2.00, Std Reward: 261.40
Episode: 942, step: 9, Pop: 8/5, Epsilon: 0.04, Mean Loss: 0.81, Median Loss: 0.81, Std Loss: 0.81, Mean Reward: 1.44, Median Reward: 2.00, Std Reward: 122.00
Episode: 943, step: 9, Pop: 9/5, Epsilon: 0.04, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 3.03, Median Reward: 2.00, Std Reward: 275.60
Episode: 944, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 1.07, Median Reward: 2.00, Std Reward: 76.70
Episode: 945, step: 9, Pop: 8/5, Epsilon: 0.04, Mean Loss: 0.79, Median Loss: 0.79, Std Loss: 0.79, Mean Reward: 2.66, Median Reward: 2.00, Std Reward: 221.10
Episode: 946, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 2.92, Median Reward: 2.00, Std Reward: 234.00
Episode: 947, step: 9, Pop: 10/5, Epsilon: 0.04, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 1.75, Median Reward: 2.00, Std Reward: 174.70
Episode: 948, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 3.43, Median Reward: 2.00, Std Reward: 257.00
Episode: 949, step: 9, Pop: 8/5, Epsilon: 0.04, Mean Loss: 1.02, Median Loss: 1.02, Std Loss: 1.02, Mean Reward: 6.27, Median Reward: 4.00, Std Reward: 514.00
Episode: 950, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.49, Median Loss: 0.49, Std Loss: 0.49, Mean Reward: 2.71, Median Reward: 2.00, Std Reward: 192.30
Episode: 951, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 0.79, Median Loss: 0.79, Std Loss: 0.79, Mean Reward: 2.61, Median Reward: 2.00, Std Reward: 245.50
Episode: 952, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 1.11, Median Loss: 1.11, Std Loss: 1.11, Mean Reward: 2.11, Median Reward: 2.00, Std Reward: 164.90
Episode: 953, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 1.93, Median Reward: 2.00, Std Reward: 152.20
Episode: 954, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 2.15, Median Reward: 2.00, Std Reward: 167.40
Episode: 955, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 1.20, Median Reward: 2.00, Std Reward: 80.40
Episode: 956, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 1.08, Median Loss: 1.08, Std Loss: 1.08, Mean Reward: 2.53, Median Reward: 2.00, Std Reward: 174.70
Episode: 957, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 0.86, Median Loss: 0.86, Std Loss: 0.86, Mean Reward: 0.71, Median Reward: 2.00, Std Reward: 40.00
Episode: 958, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 0.97, Median Reward: 0.00, Std Reward: 76.30
Episode: 959, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 1.75, Median Reward: 2.00, Std Reward: 84.20
Episode: 960, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 1.82, Median Reward: 2.00, Std Reward: 140.30
Episode: 961, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.92, Median Loss: 0.92, Std Loss: 0.92, Mean Reward: 1.49, Median Reward: 2.00, Std Reward: 88.00
Episode: 962, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 2.31, Median Reward: 2.00, Std Reward: 164.00
Episode: 963, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 2.85, Median Reward: 2.00, Std Reward: 253.60
Episode: 964, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.95, Median Loss: 0.95, Std Loss: 0.95, Mean Reward: 2.55, Median Reward: 2.00, Std Reward: 194.00
Episode: 965, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 2.52, Median Reward: 2.00, Std Reward: 204.00
Episode: 966, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.92, Median Loss: 0.92, Std Loss: 0.92, Mean Reward: -1.10, Median Reward: 0.00, Std Reward: -76.00
Episode: 967, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 3.85, Median Reward: 2.00, Std Reward: 277.00
Episode: 968, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 2.41, Median Reward: 2.00, Std Reward: 183.00
Episode: 969, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 0.58, Median Reward: 0.00, Std Reward: 38.60
Episode: 970, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 3.35, Median Reward: 2.00, Std Reward: 258.00
Episode: 971, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.96, Median Loss: 0.96, Std Loss: 0.96, Mean Reward: 2.69, Median Reward: 4.00, Std Reward: 226.00
Episode: 972, step: 9, Pop: 9/5, Epsilon: 0.03, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 4.55, Median Reward: 2.00, Std Reward: 446.20
Episode: 973, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.81, Median Loss: 0.81, Std Loss: 0.81, Mean Reward: 1.53, Median Reward: 2.00, Std Reward: 130.00
Episode: 974, step: 9, Pop: 9/5, Epsilon: 0.03, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 1.58, Median Reward: 2.00, Std Reward: 141.80
Episode: 975, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 5.44, Median Reward: 4.00, Std Reward: 418.50
Episode: 976, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.47, Median Loss: 0.47, Std Loss: 0.47, Mean Reward: -1.72, Median Reward: -5.00, Std Reward: -142.70
Episode: 977, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.47, Median Loss: 0.47, Std Loss: 0.47, Mean Reward: 2.14, Median Reward: 2.00, Std Reward: 109.00
Episode: 978, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: 1.79, Median Reward: 2.00, Std Reward: 130.60
Episode: 979, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 3.74, Median Reward: 4.00, Std Reward: 303.00
Episode: 980, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 1.80, Median Reward: 2.00, Std Reward: 111.40
Episode: 981, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 4.52, Median Reward: 3.00, Std Reward: 334.60
Episode: 982, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 2.00, Median Reward: 2.00, Std Reward: 141.70
Episode: 983, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 4.58, Median Reward: 4.00, Std Reward: 366.40
Episode: 984, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 4.02, Median Reward: 2.00, Std Reward: 341.40
Episode: 985, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 2.45, Median Reward: 2.00, Std Reward: 196.30
Episode: 986, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 2.56, Median Reward: 2.00, Std Reward: 202.40
Episode: 987, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.88, Median Loss: 0.88, Std Loss: 0.88, Mean Reward: 1.57, Median Reward: 2.00, Std Reward: 88.00
Episode: 988, step: 9, Pop: 10/5, Epsilon: 0.03, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 3.71, Median Reward: 4.00, Std Reward: 371.10
Episode: 989, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: 4.59, Median Reward: 5.00, Std Reward: 280.10
Episode: 990, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 1.56, Median Reward: 2.00, Std Reward: 114.00
Episode: 991, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.90, Median Loss: 0.90, Std Loss: 0.90, Mean Reward: 1.26, Median Reward: 2.00, Std Reward: 110.60
Episode: 992, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.83, Median Loss: 0.83, Std Loss: 0.83, Mean Reward: 1.49, Median Reward: 2.00, Std Reward: 119.00
Episode: 993, step: 9, Pop: 9/5, Epsilon: 0.03, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: -1.87, Median Reward: 0.00, Std Reward: -173.80
Episode: 994, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 2.40, Median Reward: 2.00, Std Reward: 206.50
Episode: 995, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 4.02, Median Reward: 4.00, Std Reward: 293.80
Episode: 996, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 3.38, Median Reward: 2.00, Std Reward: 260.50
Episode: 997, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 5.15, Median Reward: 4.00, Std Reward: 458.50
Episode: 998, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 1.01, Median Loss: 1.01, Std Loss: 1.01, Mean Reward: 3.94, Median Reward: 2.00, Std Reward: 284.00
Episode: 999, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 2.56, Median Reward: 4.00, Std Reward: 204.60
Episode: 1000, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 1.47, Median Reward: 2.00, Std Reward: 123.10
Episode: 1001, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 1.42, Median Reward: 2.00, Std Reward: 119.60
Episode: 1002, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 2.72, Median Reward: 2.00, Std Reward: 242.10
Episode: 1003, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 5.33, Median Reward: 4.00, Std Reward: 277.20
Episode: 1004, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.47, Median Loss: 0.47, Std Loss: 0.47, Mean Reward: 0.74, Median Reward: 2.00, Std Reward: 56.60
Episode: 1005, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 2.03, Median Reward: 2.00, Std Reward: 166.50
Episode: 1006, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: 5.61, Median Reward: 4.00, Std Reward: 443.40
Episode: 1007, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 2.33, Median Reward: 2.00, Std Reward: 174.80
Episode: 1008, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 3.10, Median Reward: 2.00, Std Reward: 195.00
Episode: 1009, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.92, Median Loss: 0.92, Std Loss: 0.92, Mean Reward: 2.87, Median Reward: 4.00, Std Reward: 203.60
Episode: 1010, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 4.68, Median Reward: 2.00, Std Reward: 355.70
Episode: 1011, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.80, Median Loss: 0.80, Std Loss: 0.80, Mean Reward: -1.49, Median Reward: 2.00, Std Reward: -115.00
Episode: 1012, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.92, Median Loss: 0.92, Std Loss: 0.92, Mean Reward: 2.88, Median Reward: 2.00, Std Reward: 236.00
Episode: 1013, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.92, Median Loss: 0.92, Std Loss: 0.92, Mean Reward: 1.74, Median Reward: 2.00, Std Reward: 118.00
Episode: 1014, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 1.26, Median Loss: 1.26, Std Loss: 1.26, Mean Reward: 0.43, Median Reward: 2.00, Std Reward: 34.90
Episode: 1015, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.79, Median Loss: 0.79, Std Loss: 0.79, Mean Reward: 4.96, Median Reward: 4.00, Std Reward: 441.70
Episode: 1016, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 0.20, Median Reward: 2.00, Std Reward: 13.30
Episode: 1017, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 1.33, Median Reward: 2.00, Std Reward: 100.90
Episode: 1018, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 4.86, Median Reward: 4.90, Std Reward: 403.50
Episode: 1019, step: 9, Pop: 9/5, Epsilon: 0.03, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 6.08, Median Reward: 4.70, Std Reward: 546.90
Episode: 1020, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 4.44, Median Reward: 4.00, Std Reward: 182.10
Episode: 1021, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 1.18, Median Loss: 1.18, Std Loss: 1.18, Mean Reward: 4.36, Median Reward: 4.60, Std Reward: 278.80
Episode: 1022, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.74, Median Loss: 0.74, Std Loss: 0.74, Mean Reward: -0.42, Median Reward: 2.00, Std Reward: -28.00
Episode: 1023, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 1.14, Median Loss: 1.14, Std Loss: 1.14, Mean Reward: 3.60, Median Reward: 4.00, Std Reward: 241.00
Episode: 1024, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.93, Median Loss: 0.93, Std Loss: 0.93, Mean Reward: 4.10, Median Reward: 2.00, Std Reward: 332.00
Episode: 1025, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 2.05, Median Reward: 2.00, Std Reward: 123.00
Episode: 1026, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 1.16, Median Loss: 1.16, Std Loss: 1.16, Mean Reward: 2.41, Median Reward: 2.00, Std Reward: 181.00
Episode: 1027, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 2.90, Median Reward: 2.00, Std Reward: 214.60
Episode: 1028, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 1.06, Median Loss: 1.06, Std Loss: 1.06, Mean Reward: 4.42, Median Reward: 2.00, Std Reward: 379.80
Episode: 1029, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 3.80, Median Reward: 2.00, Std Reward: 353.50
Episode: 1030, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.80, Median Loss: 0.80, Std Loss: 0.80, Mean Reward: 5.99, Median Reward: 4.00, Std Reward: 467.00
Episode: 1031, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 1.43, Median Reward: 2.00, Std Reward: 91.70
Episode: 1032, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 3.33, Median Reward: 2.00, Std Reward: 233.00
Episode: 1033, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.51, Median Loss: 0.51, Std Loss: 0.51, Mean Reward: 0.24, Median Reward: 0.00, Std Reward: 16.00
Episode: 1034, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: 1.15, Median Reward: 0.00, Std Reward: 104.50
Episode: 1035, step: 9, Pop: 9/5, Epsilon: 0.03, Mean Loss: 0.83, Median Loss: 0.83, Std Loss: 0.83, Mean Reward: 2.29, Median Reward: 2.00, Std Reward: 224.10
Episode: 1036, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 1.25, Median Reward: 2.00, Std Reward: 85.10
Episode: 1037, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 3.51, Median Reward: 2.00, Std Reward: 288.20
Episode: 1038, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 1.42, Median Reward: 2.00, Std Reward: 98.00
Episode: 1039, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 2.17, Median Reward: 2.00, Std Reward: 134.50
Episode: 1040, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.46, Median Loss: 0.46, Std Loss: 0.46, Mean Reward: 2.16, Median Reward: 2.00, Std Reward: 136.20
Episode: 1041, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 2.45, Median Reward: 2.00, Std Reward: 196.20
