Episode: 0, step: 9, Pop: 7/5, Epsilon: 1.00, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: -1.93, Median Reward: 0.25, Std Reward: -96.50
Episode: 417, step: 9, Pop: 8/5, Epsilon: 0.17, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: -0.85, Median Reward: 0.95, Std Reward: -42.50
Episode: 418, step: 9, Pop: 5/5, Epsilon: 0.17, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 1.88, Median Reward: 0.95, Std Reward: 94.00
Episode: 419, step: 9, Pop: 8/5, Epsilon: 0.17, Mean Loss: 0.37, Median Loss: 0.37, Std Loss: 0.37, Mean Reward: 0.31, Median Reward: 0.70, Std Reward: 15.40
Episode: 420, step: 9, Pop: 5/5, Epsilon: 0.17, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 0.18, Median Reward: 0.45, Std Reward: 8.80
Episode: 421, step: 9, Pop: 8/5, Epsilon: 0.17, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: -2.44, Median Reward: 0.00, Std Reward: -122.10
Episode: 422, step: 9, Pop: 8/5, Epsilon: 0.17, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: -2.55, Median Reward: 0.45, Std Reward: -127.50
Episode: 423, step: 9, Pop: 5/5, Epsilon: 0.17, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 0.96, Median Reward: 0.95, Std Reward: 47.90
Episode: 424, step: 9, Pop: 5/5, Epsilon: 0.17, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 0.69, Median Reward: 0.35, Std Reward: 34.60
Episode: 425, step: 9, Pop: 5/5, Epsilon: 0.17, Mean Loss: 0.38, Median Loss: 0.38, Std Loss: 0.38, Mean Reward: 0.88, Median Reward: 0.95, Std Reward: 43.90
Episode: 426, step: 9, Pop: 6/5, Epsilon: 0.17, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 0.68, Median Reward: 0.45, Std Reward: 34.10
Episode: 427, step: 9, Pop: 6/5, Epsilon: 0.16, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: -1.03, Median Reward: 0.95, Std Reward: -51.50
Episode: 428, step: 9, Pop: 8/5, Epsilon: 0.16, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 0.64, Median Reward: 0.95, Std Reward: 32.00
Episode: 429, step: 9, Pop: 5/5, Epsilon: 0.16, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 1.84, Median Reward: 0.95, Std Reward: 92.00
Episode: 430, step: 9, Pop: 4/5, Epsilon: 0.16, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 2.53, Median Reward: 0.95, Std Reward: 126.70
Episode: 431, step: 9, Pop: 10/5, Epsilon: 0.16, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: -0.94, Median Reward: 0.95, Std Reward: -47.00
Episode: 432, step: 9, Pop: 7/5, Epsilon: 0.16, Mean Loss: 0.44, Median Loss: 0.44, Std Loss: 0.44, Mean Reward: -0.87, Median Reward: 0.45, Std Reward: -43.50
Episode: 433, step: 9, Pop: 4/5, Epsilon: 0.16, Mean Loss: 0.32, Median Loss: 0.32, Std Loss: 0.32, Mean Reward: 1.48, Median Reward: 0.45, Std Reward: 74.00
Episode: 434, step: 9, Pop: 5/5, Epsilon: 0.16, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: -1.65, Median Reward: -0.05, Std Reward: -82.50
Episode: 435, step: 9, Pop: 5/5, Epsilon: 0.16, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 1.90, Median Reward: 0.95, Std Reward: 95.00
Episode: 436, step: 9, Pop: 8/5, Epsilon: 0.16, Mean Loss: 0.34, Median Loss: 0.34, Std Loss: 0.34, Mean Reward: -1.26, Median Reward: 0.45, Std Reward: -63.00
Episode: 437, step: 9, Pop: 5/5, Epsilon: 0.16, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 2.17, Median Reward: 0.95, Std Reward: 108.70
Episode: 438, step: 9, Pop: 10/5, Epsilon: 0.16, Mean Loss: 0.43, Median Loss: 0.43, Std Loss: 0.43, Mean Reward: -0.92, Median Reward: 0.45, Std Reward: -46.00
Episode: 439, step: 9, Pop: 9/5, Epsilon: 0.16, Mean Loss: 0.37, Median Loss: 0.37, Std Loss: 0.37, Mean Reward: 1.03, Median Reward: 0.95, Std Reward: 51.50
Episode: 440, step: 9, Pop: 7/5, Epsilon: 0.16, Mean Loss: 0.29, Median Loss: 0.29, Std Loss: 0.29, Mean Reward: -0.57, Median Reward: 0.45, Std Reward: -28.50
Episode: 441, step: 9, Pop: 5/5, Epsilon: 0.16, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: -0.53, Median Reward: 0.45, Std Reward: -26.30
Episode: 442, step: 9, Pop: 4/5, Epsilon: 0.15, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 1.91, Median Reward: 0.70, Std Reward: 95.70
Episode: 443, step: 9, Pop: 5/5, Epsilon: 0.15, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 1.65, Median Reward: 0.45, Std Reward: 82.60
Episode: 444, step: 9, Pop: 7/5, Epsilon: 0.15, Mean Loss: 0.47, Median Loss: 0.47, Std Loss: 0.47, Mean Reward: -4.03, Median Reward: -8.05, Std Reward: -201.50
Episode: 445, step: 9, Pop: 5/5, Epsilon: 0.15, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 1.60, Median Reward: 0.95, Std Reward: 79.80
Episode: 446, step: 9, Pop: 5/5, Epsilon: 0.15, Mean Loss: 0.80, Median Loss: 0.80, Std Loss: 0.80, Mean Reward: 1.68, Median Reward: 0.95, Std Reward: 84.10
Episode: 447, step: 9, Pop: 4/5, Epsilon: 0.15, Mean Loss: 0.40, Median Loss: 0.40, Std Loss: 0.40, Mean Reward: 1.91, Median Reward: 0.95, Std Reward: 95.50
Episode: 448, step: 9, Pop: 6/5, Epsilon: 0.15, Mean Loss: 0.83, Median Loss: 0.83, Std Loss: 0.83, Mean Reward: 0.91, Median Reward: 0.45, Std Reward: 45.50
Episode: 449, step: 9, Pop: 7/5, Epsilon: 0.15, Mean Loss: 0.42, Median Loss: 0.42, Std Loss: 0.42, Mean Reward: 0.03, Median Reward: 0.45, Std Reward: 1.50
Episode: 450, step: 9, Pop: 6/5, Epsilon: 0.15, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: -0.62, Median Reward: 0.95, Std Reward: -31.00
Episode: 451, step: 9, Pop: 7/5, Epsilon: 0.15, Mean Loss: 0.30, Median Loss: 0.30, Std Loss: 0.30, Mean Reward: 0.95, Median Reward: 0.45, Std Reward: 47.30
Episode: 452, step: 9, Pop: 5/5, Epsilon: 0.15, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 0.98, Median Reward: 0.95, Std Reward: 49.00
Episode: 453, step: 9, Pop: 5/5, Epsilon: 0.15, Mean Loss: 0.51, Median Loss: 0.51, Std Loss: 0.51, Mean Reward: 1.53, Median Reward: 0.95, Std Reward: 76.50
Episode: 454, step: 9, Pop: 6/5, Epsilon: 0.15, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 1.10, Median Reward: 0.45, Std Reward: 54.80
Episode: 455, step: 9, Pop: 4/5, Epsilon: 0.15, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 2.49, Median Reward: 0.45, Std Reward: 124.60
Episode: 456, step: 9, Pop: 5/5, Epsilon: 0.15, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: -0.20, Median Reward: 0.45, Std Reward: -10.10
Episode: 457, step: 9, Pop: 6/5, Epsilon: 0.15, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 2.48, Median Reward: 0.95, Std Reward: 124.00
Episode: 458, step: 9, Pop: 4/5, Epsilon: 0.14, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 0.35, Median Reward: 0.35, Std Reward: 17.70
Episode: 459, step: 9, Pop: 5/5, Epsilon: 0.14, Mean Loss: 0.40, Median Loss: 0.40, Std Loss: 0.40, Mean Reward: 1.21, Median Reward: 0.95, Std Reward: 60.50
Episode: 460, step: 9, Pop: 6/5, Epsilon: 0.14, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 0.30, Median Reward: 0.45, Std Reward: 14.90
Episode: 461, step: 9, Pop: 5/5, Epsilon: 0.14, Mean Loss: 0.43, Median Loss: 0.43, Std Loss: 0.43, Mean Reward: 0.31, Median Reward: 0.95, Std Reward: 15.60
Episode: 462, step: 9, Pop: 8/5, Epsilon: 0.14, Mean Loss: 1.05, Median Loss: 1.05, Std Loss: 1.05, Mean Reward: -1.06, Median Reward: 0.45, Std Reward: -53.00
Episode: 463, step: 9, Pop: 7/5, Epsilon: 0.14, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: -4.29, Median Reward: -9.05, Std Reward: -214.50
Episode: 464, step: 9, Pop: 6/5, Epsilon: 0.14, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 1.59, Median Reward: 0.95, Std Reward: 79.50
Episode: 465, step: 9, Pop: 2/5, Epsilon: 0.14, Mean Loss: 0.44, Median Loss: 0.44, Std Loss: 0.44, Mean Reward: 3.35, Median Reward: 0.95, Std Reward: 167.70
Episode: 466, step: 9, Pop: 7/5, Epsilon: 0.14, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: -0.31, Median Reward: 0.95, Std Reward: -15.50
Episode: 467, step: 9, Pop: 6/5, Epsilon: 0.14, Mean Loss: 0.42, Median Loss: 0.42, Std Loss: 0.42, Mean Reward: -0.02, Median Reward: 0.95, Std Reward: -0.90
Episode: 468, step: 9, Pop: 6/5, Epsilon: 0.14, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 0.48, Median Reward: 0.95, Std Reward: 24.10
Episode: 469, step: 9, Pop: 4/5, Epsilon: 0.14, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: -1.34, Median Reward: 0.45, Std Reward: -67.00
Episode: 470, step: 9, Pop: 7/5, Epsilon: 0.14, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 0.80, Median Reward: 0.45, Std Reward: 39.80
Episode: 471, step: 9, Pop: 6/5, Epsilon: 0.14, Mean Loss: 0.85, Median Loss: 0.85, Std Loss: 0.85, Mean Reward: 1.59, Median Reward: 0.95, Std Reward: 79.30
Episode: 472, step: 9, Pop: 6/5, Epsilon: 0.14, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: -1.04, Median Reward: 0.45, Std Reward: -52.10
Episode: 473, step: 9, Pop: 6/5, Epsilon: 0.14, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 0.07, Median Reward: 0.95, Std Reward: 3.30
Episode: 474, step: 9, Pop: 5/5, Epsilon: 0.14, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 0.57, Median Reward: 0.95, Std Reward: 28.50
Episode: 475, step: 9, Pop: 7/5, Epsilon: 0.14, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 1.28, Median Reward: 0.95, Std Reward: 64.00
Episode: 476, step: 9, Pop: 5/5, Epsilon: 0.14, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 0.89, Median Reward: 0.95, Std Reward: 44.50
Episode: 477, step: 9, Pop: 9/5, Epsilon: 0.13, Mean Loss: 0.33, Median Loss: 0.33, Std Loss: 0.33, Mean Reward: -2.02, Median Reward: 0.45, Std Reward: -101.00
Episode: 478, step: 9, Pop: 8/5, Epsilon: 0.13, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 0.59, Median Reward: 0.95, Std Reward: 29.60
Episode: 479, step: 9, Pop: 2/5, Epsilon: 0.13, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 2.43, Median Reward: 0.95, Std Reward: 121.30
Episode: 480, step: 9, Pop: 6/5, Epsilon: 0.13, Mean Loss: 0.87, Median Loss: 0.87, Std Loss: 0.87, Mean Reward: 2.12, Median Reward: 0.95, Std Reward: 105.90
Episode: 481, step: 9, Pop: 4/5, Epsilon: 0.13, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 1.71, Median Reward: 0.95, Std Reward: 85.50
Episode: 482, step: 9, Pop: 7/5, Epsilon: 0.13, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 0.59, Median Reward: 0.95, Std Reward: 29.50
Episode: 483, step: 9, Pop: 7/5, Epsilon: 0.13, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: -1.08, Median Reward: 0.45, Std Reward: -54.00
Episode: 484, step: 9, Pop: 6/5, Epsilon: 0.13, Mean Loss: 0.87, Median Loss: 0.87, Std Loss: 0.87, Mean Reward: 0.87, Median Reward: 0.95, Std Reward: 43.70
Episode: 485, step: 9, Pop: 8/5, Epsilon: 0.13, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: -1.38, Median Reward: 0.00, Std Reward: -69.10
Episode: 486, step: 9, Pop: 6/5, Epsilon: 0.13, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 0.52, Median Reward: 0.45, Std Reward: 26.00
Episode: 487, step: 9, Pop: 8/5, Epsilon: 0.13, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 0.04, Median Reward: 0.35, Std Reward: 2.00
Episode: 488, step: 9, Pop: 4/5, Epsilon: 0.13, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 2.98, Median Reward: 0.95, Std Reward: 149.00
Episode: 489, step: 9, Pop: 5/5, Epsilon: 0.13, Mean Loss: 0.36, Median Loss: 0.36, Std Loss: 0.36, Mean Reward: 2.69, Median Reward: 0.95, Std Reward: 134.50
Episode: 490, step: 9, Pop: 7/5, Epsilon: 0.13, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 0.28, Median Reward: 0.95, Std Reward: 14.00
Episode: 491, step: 9, Pop: 6/5, Epsilon: 0.13, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 1.68, Median Reward: 0.45, Std Reward: 83.90
Episode: 492, step: 9, Pop: 4/5, Epsilon: 0.13, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 1.86, Median Reward: 1.45, Std Reward: 93.20
Episode: 493, step: 9, Pop: 8/5, Epsilon: 0.13, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 1.02, Median Reward: 0.95, Std Reward: 51.20
Episode: 494, step: 9, Pop: 7/5, Epsilon: 0.13, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 1.43, Median Reward: 0.95, Std Reward: 71.50
Episode: 495, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 0.94, Median Reward: 0.45, Std Reward: 47.10
Episode: 496, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 0.82, Median Reward: 0.95, Std Reward: 40.90
Episode: 497, step: 9, Pop: 4/5, Epsilon: 0.12, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 2.67, Median Reward: 0.95, Std Reward: 133.60
Episode: 498, step: 9, Pop: 7/5, Epsilon: 0.12, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: -2.62, Median Reward: -8.05, Std Reward: -131.00
Episode: 499, step: 9, Pop: 6/5, Epsilon: 0.12, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 1.46, Median Reward: 0.95, Std Reward: 73.00
Episode: 500, step: 9, Pop: 6/5, Epsilon: 0.12, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 1.54, Median Reward: 0.45, Std Reward: 76.80
Episode: 501, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 0.46, Median Loss: 0.46, Std Loss: 0.46, Mean Reward: 1.54, Median Reward: 0.95, Std Reward: 77.00
Episode: 502, step: 9, Pop: 6/5, Epsilon: 0.12, Mean Loss: 0.49, Median Loss: 0.49, Std Loss: 0.49, Mean Reward: -0.31, Median Reward: 0.95, Std Reward: -15.30
Episode: 503, step: 9, Pop: 9/5, Epsilon: 0.12, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: -0.86, Median Reward: 0.95, Std Reward: -43.00
Episode: 504, step: 9, Pop: 6/5, Epsilon: 0.12, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 1.60, Median Reward: 0.45, Std Reward: 80.10
Episode: 505, step: 9, Pop: 6/5, Epsilon: 0.12, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 1.36, Median Reward: 0.45, Std Reward: 68.00
Episode: 506, step: 9, Pop: 6/5, Epsilon: 0.12, Mean Loss: 0.74, Median Loss: 0.74, Std Loss: 0.74, Mean Reward: 0.53, Median Reward: 0.45, Std Reward: 26.30
Episode: 507, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 1.53, Median Reward: 1.95, Std Reward: 76.30
Episode: 508, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 0.89, Median Loss: 0.89, Std Loss: 0.89, Mean Reward: -0.13, Median Reward: 0.45, Std Reward: -6.40
Episode: 509, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 2.12, Median Reward: 0.95, Std Reward: 106.20
Episode: 510, step: 9, Pop: 7/5, Epsilon: 0.12, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: -0.50, Median Reward: 0.95, Std Reward: -25.00
Episode: 511, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 2.44, Median Reward: 0.95, Std Reward: 122.00
Episode: 512, step: 9, Pop: 8/5, Epsilon: 0.12, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 1.17, Median Reward: 0.95, Std Reward: 58.50
Episode: 513, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 2.05, Median Reward: 0.95, Std Reward: 102.40
Episode: 514, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 0.50, Median Loss: 0.50, Std Loss: 0.50, Mean Reward: -0.58, Median Reward: 0.95, Std Reward: -29.00
Episode: 515, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 1.67, Median Reward: 0.95, Std Reward: 83.50
Episode: 516, step: 9, Pop: 3/5, Epsilon: 0.12, Mean Loss: 0.47, Median Loss: 0.47, Std Loss: 0.47, Mean Reward: 1.99, Median Reward: 0.45, Std Reward: 99.30
Episode: 517, step: 9, Pop: 5/5, Epsilon: 0.11, Mean Loss: 0.96, Median Loss: 0.96, Std Loss: 0.96, Mean Reward: 1.34, Median Reward: 0.45, Std Reward: 67.20
Episode: 518, step: 9, Pop: 7/5, Epsilon: 0.11, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: -1.76, Median Reward: 0.45, Std Reward: -88.10
Episode: 519, step: 9, Pop: 6/5, Epsilon: 0.11, Mean Loss: 0.39, Median Loss: 0.39, Std Loss: 0.39, Mean Reward: 0.52, Median Reward: 0.95, Std Reward: 26.00
Episode: 520, step: 9, Pop: 4/5, Epsilon: 0.11, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 2.33, Median Reward: 0.95, Std Reward: 116.60
Episode: 521, step: 9, Pop: 6/5, Epsilon: 0.11, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 0.42, Median Reward: 0.45, Std Reward: 20.80
Episode: 522, step: 9, Pop: 5/5, Epsilon: 0.11, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 1.25, Median Reward: 0.95, Std Reward: 62.50
Episode: 523, step: 9, Pop: 5/5, Epsilon: 0.11, Mean Loss: 0.47, Median Loss: 0.47, Std Loss: 0.47, Mean Reward: 2.30, Median Reward: 0.95, Std Reward: 115.00
Episode: 524, step: 9, Pop: 5/5, Epsilon: 0.11, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 0.41, Median Reward: 0.45, Std Reward: 20.70
Episode: 525, step: 9, Pop: 5/5, Epsilon: 0.11, Mean Loss: 0.88, Median Loss: 0.88, Std Loss: 0.88, Mean Reward: 2.42, Median Reward: 0.45, Std Reward: 121.00
Episode: 526, step: 9, Pop: 4/5, Epsilon: 0.11, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 3.37, Median Reward: 0.95, Std Reward: 168.60
Episode: 527, step: 9, Pop: 6/5, Epsilon: 0.11, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: -0.45, Median Reward: 0.95, Std Reward: -22.70
Episode: 528, step: 9, Pop: 6/5, Epsilon: 0.11, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 2.11, Median Reward: 0.45, Std Reward: 105.50
Episode: 529, step: 9, Pop: 3/5, Epsilon: 0.11, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 1.14, Median Reward: 0.95, Std Reward: 57.00
Episode: 530, step: 9, Pop: 7/5, Epsilon: 0.11, Mean Loss: 0.87, Median Loss: 0.87, Std Loss: 0.87, Mean Reward: 0.29, Median Reward: 0.45, Std Reward: 14.50
Episode: 531, step: 9, Pop: 2/5, Epsilon: 0.11, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 2.90, Median Reward: 0.95, Std Reward: 144.80
Episode: 532, step: 9, Pop: 3/5, Epsilon: 0.11, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: 3.27, Median Reward: 0.95, Std Reward: 163.50
Episode: 533, step: 9, Pop: 2/5, Epsilon: 0.11, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 1.98, Median Reward: 0.45, Std Reward: 99.20
Episode: 534, step: 9, Pop: 8/5, Epsilon: 0.11, Mean Loss: 0.81, Median Loss: 0.81, Std Loss: 0.81, Mean Reward: 1.15, Median Reward: 0.95, Std Reward: 57.50
Episode: 535, step: 9, Pop: 4/5, Epsilon: 0.11, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 2.42, Median Reward: 0.95, Std Reward: 121.10
Episode: 536, step: 9, Pop: 3/5, Epsilon: 0.11, Mean Loss: 0.41, Median Loss: 0.41, Std Loss: 0.41, Mean Reward: 0.59, Median Reward: 0.45, Std Reward: 29.50
Episode: 537, step: 9, Pop: 6/5, Epsilon: 0.11, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 1.86, Median Reward: 0.70, Std Reward: 93.00
Episode: 538, step: 9, Pop: 4/5, Epsilon: 0.11, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: 3.21, Median Reward: 0.95, Std Reward: 160.50
Episode: 539, step: 9, Pop: 4/5, Epsilon: 0.11, Mean Loss: 0.80, Median Loss: 0.80, Std Loss: 0.80, Mean Reward: 1.72, Median Reward: 0.95, Std Reward: 86.20
Episode: 540, step: 9, Pop: 6/5, Epsilon: 0.10, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 0.84, Median Reward: 0.95, Std Reward: 42.00
Episode: 541, step: 9, Pop: 8/5, Epsilon: 0.10, Mean Loss: 0.92, Median Loss: 0.92, Std Loss: 0.92, Mean Reward: -0.39, Median Reward: 0.45, Std Reward: -19.50
Episode: 542, step: 9, Pop: 7/5, Epsilon: 0.10, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 0.90, Median Reward: 0.95, Std Reward: 45.00
Episode: 543, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 0.96, Median Reward: 0.95, Std Reward: 48.00
Episode: 544, step: 9, Pop: 3/5, Epsilon: 0.10, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 3.07, Median Reward: 0.45, Std Reward: 153.30
Episode: 545, step: 9, Pop: 6/5, Epsilon: 0.10, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 0.10, Median Reward: 0.70, Std Reward: 5.10
Episode: 546, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 2.58, Median Reward: 0.95, Std Reward: 129.20
Episode: 547, step: 9, Pop: 6/5, Epsilon: 0.10, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: -1.42, Median Reward: -0.05, Std Reward: -70.90
Episode: 548, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 3.09, Median Reward: 0.95, Std Reward: 154.50
Episode: 549, step: 9, Pop: 6/5, Epsilon: 0.10, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 0.95, Median Reward: -0.05, Std Reward: 47.70
Episode: 550, step: 9, Pop: 7/5, Epsilon: 0.10, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 0.51, Median Reward: 0.70, Std Reward: 25.30
Episode: 551, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 2.72, Median Reward: 0.70, Std Reward: 135.80
Episode: 552, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 0.32, Median Loss: 0.32, Std Loss: 0.32, Mean Reward: 2.67, Median Reward: 0.95, Std Reward: 133.50
Episode: 553, step: 9, Pop: 3/5, Epsilon: 0.10, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 2.37, Median Reward: 0.95, Std Reward: 118.50
Episode: 554, step: 9, Pop: 6/5, Epsilon: 0.10, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 1.22, Median Reward: 0.95, Std Reward: 61.00
Episode: 555, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 0.33, Median Loss: 0.33, Std Loss: 0.33, Mean Reward: 0.44, Median Reward: 0.95, Std Reward: 22.00
